repository,name,value
https://github.com/urho3d/Urho3D,Active time in days,1188.0
https://github.com/urho3d/Urho3D,Has downloads,1.0
https://github.com/gameplay3d/GamePlay,Number of open issues,13.0
https://github.com/gameplay3d/GamePlay,Is a fork,0.0
https://github.com/gameplay3d/GamePlay,Has wiki,1.0
https://github.com/gameplay3d/GamePlay,Number of watchers,2007.0
https://github.com/gameplay3d/GamePlay,Has issues,1.0
https://github.com/gameplay3d/GamePlay,Size of repo,701947.0
https://github.com/gameplay3d/GamePlay,Has downloads,1.0
https://github.com/gameplay3d/GamePlay,Active time in days,1854.0
https://github.com/Gamua/Starling-Framework,Number of open issues,85.0
https://github.com/Gamua/Starling-Framework,Is a fork,0.0
https://github.com/Gamua/Starling-Framework,Has wiki,0.0
https://github.com/Gamua/Starling-Framework,Has issues,1.0
https://github.com/Gamua/Starling-Framework,Number of watchers,2061.0
https://github.com/Gamua/Starling-Framework,Has downloads,1.0
https://github.com/Gamua/Starling-Framework,Size of repo,29176.0
https://github.com/Gamua/Starling-Framework,Active time in days,1977.0
https://github.com/GarageGames/Torque3D,Number of open issues,300.0
https://github.com/GarageGames/Torque3D,Is a fork,0.0
https://github.com/GarageGames/Torque3D,Has wiki,1.0
https://github.com/GarageGames/Torque3D,Has issues,1.0
https://github.com/GarageGames/Torque3D,Number of watchers,2502.0
https://github.com/GarageGames/Torque3D,Has downloads,1.0
https://github.com/GarageGames/Torque3D,Size of repo,187199.0
https://github.com/GarageGames/Torque3D,Active time in days,1566.0
https://github.com/turbulenz/turbulenz_engine,Number of open issues,32.0
https://github.com/turbulenz/turbulenz_engine,Is a fork,0.0
https://github.com/turbulenz/turbulenz_engine,Has wiki,0.0
https://github.com/turbulenz/turbulenz_engine,Has issues,1.0
https://github.com/turbulenz/turbulenz_engine,Number of watchers,2688.0
https://github.com/turbulenz/turbulenz_engine,Has downloads,1.0
https://github.com/turbulenz/turbulenz_engine,Active time in days,973.0
https://github.com/turbulenz/turbulenz_engine,Size of repo,35786.0
https://github.com/OpenRA/OpenRA,Number of open issues,1092.0
https://github.com/OpenRA/OpenRA,Is a fork,0.0
https://github.com/OpenRA/OpenRA,Has wiki,1.0
https://github.com/OpenRA/OpenRA,Number of watchers,3693.0
https://github.com/OpenRA/OpenRA,Has issues,1.0
https://github.com/OpenRA/OpenRA,Active time in days,2282.0
https://github.com/OpenRA/OpenRA,Size of repo,110422.0
https://github.com/OpenRA/OpenRA,Has downloads,1.0
https://github.com/MonoGame/MonoGame,Number of open issues,866.0
https://github.com/MonoGame/MonoGame,Is a fork,0.0
https://github.com/MonoGame/MonoGame,Has wiki,0.0
https://github.com/MonoGame/MonoGame,Number of watchers,4003.0
https://github.com/MonoGame/MonoGame,Has issues,1.0
https://github.com/MonoGame/MonoGame,Has downloads,1.0
https://github.com/MonoGame/MonoGame,Active time in days,2097.0
https://github.com/MonoGame/MonoGame,Size of repo,70008.0
https://github.com/SFTtech/openage,Number of open issues,168.0
https://github.com/SFTtech/openage,Is a fork,0.0
https://github.com/SFTtech/openage,Has wiki,1.0
https://github.com/SFTtech/openage,Number of watchers,5449.0
https://github.com/SFTtech/openage,Has issues,1.0
https://github.com/SFTtech/openage,Size of repo,6085.0
https://github.com/SFTtech/openage,Has downloads,1.0
https://github.com/SFTtech/openage,Active time in days,1155.0
https://github.com/CRYTEK-CRYENGINE/CRYENGINE,Number of open issues,63.0
https://github.com/CRYTEK-CRYENGINE/CRYENGINE,Is a fork,0.0
https://github.com/CRYTEK-CRYENGINE/CRYENGINE,Has wiki,0.0
https://github.com/CRYTEK-CRYENGINE/CRYENGINE,Number of watchers,6468.0
https://github.com/CRYTEK-CRYENGINE/CRYENGINE,Has issues,1.0
https://github.com/CRYTEK-CRYENGINE/CRYENGINE,Size of repo,311932.0
https://github.com/CRYTEK-CRYENGINE/CRYENGINE,Active time in days,216.0
https://github.com/CRYTEK-CRYENGINE/CRYENGINE,Has downloads,1.0
https://github.com/godotengine/godot,Number of open issues,1636.0
https://github.com/godotengine/godot,Is a fork,0.0
https://github.com/godotengine/godot,Has wiki,0.0
https://github.com/godotengine/godot,Has issues,1.0
https://github.com/godotengine/godot,Number of watchers,7207.0
https://github.com/godotengine/godot,Has downloads,1.0
https://github.com/godotengine/godot,Size of repo,120355.0
https://github.com/godotengine/godot,Active time in days,1094.0
https://github.com/cocos2d/cocos2d-x,Number of open issues,1032.0
https://github.com/cocos2d/cocos2d-x,Is a fork,0.0
https://github.com/cocos2d/cocos2d-x,Has wiki,1.0
https://github.com/cocos2d/cocos2d-x,Number of watchers,9380.0
https://github.com/cocos2d/cocos2d-x,Has issues,1.0
https://github.com/cocos2d/cocos2d-x,Size of repo,897686.0
https://github.com/cocos2d/cocos2d-x,Has downloads,1.0
https://github.com/cocos2d/cocos2d-x,Active time in days,2236.0
https://github.com/libgdx/libgdx,Number of open issues,153.0
https://github.com/libgdx/libgdx,Is a fork,0.0
https://github.com/libgdx/libgdx,Has wiki,1.0
https://github.com/libgdx/libgdx,Number of watchers,10416.0
https://github.com/libgdx/libgdx,Has issues,1.0
https://github.com/libgdx/libgdx,Active time in days,1601.0
https://github.com/libgdx/libgdx,Has downloads,1.0
https://github.com/libgdx/libgdx,Size of repo,967000.0
https://github.com/cloud66/habitus,Number of open issues,10.0
https://github.com/cloud66/habitus,Is a fork,0.0
https://github.com/cloud66/habitus,Has wiki,0.0
https://github.com/cloud66/habitus,Has issues,1.0
https://github.com/cloud66/habitus,Number of watchers,418.0
https://github.com/cloud66/habitus,Has downloads,1.0
https://github.com/cloud66/habitus,Size of repo,1747.0
https://github.com/cloud66/habitus,Active time in days,391.0
https://github.com/thenewstack/docker-and-containers-ebooks,Number of open issues,0.0
https://github.com/thenewstack/docker-and-containers-ebooks,Is a fork,0.0
https://github.com/thenewstack/docker-and-containers-ebooks,Has wiki,0.0
https://github.com/thenewstack/docker-and-containers-ebooks,Number of watchers,718.0
https://github.com/thenewstack/docker-and-containers-ebooks,Has issues,0.0
https://github.com/thenewstack/docker-and-containers-ebooks,Size of repo,4876.0
https://github.com/thenewstack/docker-and-containers-ebooks,Has downloads,1.0
https://github.com/thenewstack/docker-and-containers-ebooks,Active time in days,7.0
https://github.com/StackStorm/st2,Number of open issues,176.0
https://github.com/StackStorm/st2,Is a fork,0.0
https://github.com/StackStorm/st2,Has wiki,0.0
https://github.com/StackStorm/st2,Number of watchers,1732.0
https://github.com/StackStorm/st2,Has issues,1.0
https://github.com/StackStorm/st2,Size of repo,17794.0
https://github.com/StackStorm/st2,Active time in days,979.0
https://github.com/StackStorm/st2,Has downloads,1.0
https://github.com/openstack/openstack,Number of open issues,0.0
https://github.com/openstack/openstack,Is a fork,0.0
https://github.com/openstack/openstack,Has wiki,0.0
https://github.com/openstack/openstack,Number of watchers,1864.0
https://github.com/openstack/openstack,Has issues,0.0
https://github.com/openstack/openstack,Size of repo,65500.0
https://github.com/openstack/openstack,Active time in days,1166.0
https://github.com/openstack/openstack,Has downloads,0.0
https://github.com/openshift/origin,Number of open issues,1170.0
https://github.com/openshift/origin,Is a fork,0.0
https://github.com/openshift/origin,Has wiki,0.0
https://github.com/openshift/origin,Has issues,1.0
https://github.com/openshift/origin,Number of watchers,2205.0
https://github.com/openshift/origin,Has downloads,1.0
https://github.com/openshift/origin,Active time in days,886.0
https://github.com/openshift/origin,Size of repo,448063.0
https://github.com/deployphp/deployer,Number of open issues,41.0
https://github.com/deployphp/deployer,Is a fork,0.0
https://github.com/deployphp/deployer,Has wiki,0.0
https://github.com/deployphp/deployer,Number of watchers,3326.0
https://github.com/deployphp/deployer,Has issues,1.0
https://github.com/deployphp/deployer,Size of repo,1260.0
https://github.com/deployphp/deployer,Active time in days,1265.0
https://github.com/deployphp/deployer,Has downloads,1.0
https://github.com/graphite-project/graphite-web,Number of open issues,293.0
https://github.com/graphite-project/graphite-web,Is a fork,0.0
https://github.com/graphite-project/graphite-web,Has wiki,0.0
https://github.com/graphite-project/graphite-web,Has issues,1.0
https://github.com/graphite-project/graphite-web,Number of watchers,3325.0
https://github.com/graphite-project/graphite-web,Has downloads,1.0
https://github.com/graphite-project/graphite-web,Active time in days,1692.0
https://github.com/graphite-project/graphite-web,Size of repo,20534.0
https://github.com/puppetlabs/puppet,Number of open issues,60.0
https://github.com/puppetlabs/puppet,Is a fork,0.0
https://github.com/puppetlabs/puppet,Has wiki,0.0
https://github.com/puppetlabs/puppet,Number of watchers,4293.0
https://github.com/puppetlabs/puppet,Has issues,0.0
https://github.com/puppetlabs/puppet,Size of repo,53775.0
https://github.com/puppetlabs/puppet,Active time in days,2301.0
https://github.com/puppetlabs/puppet,Has downloads,1.0
https://github.com/chef/chef,Number of open issues,523.0
https://github.com/chef/chef,Is a fork,0.0
https://github.com/chef/chef,Has wiki,0.0
https://github.com/chef/chef,Number of watchers,4588.0
https://github.com/chef/chef,Has issues,1.0
https://github.com/chef/chef,Active time in days,2906.0
https://github.com/chef/chef,Size of repo,96238.0
https://github.com/chef/chef,Has downloads,1.0
https://github.com/elastic/logstash,Number of open issues,897.0
https://github.com/elastic/logstash,Is a fork,0.0
https://github.com/elastic/logstash,Has wiki,1.0
https://github.com/elastic/logstash,Number of watchers,6870.0
https://github.com/elastic/logstash,Has issues,1.0
https://github.com/elastic/logstash,Has downloads,1.0
https://github.com/elastic/logstash,Size of repo,78386.0
https://github.com/elastic/logstash,Active time in days,2235.0
https://github.com/saltstack/salt,Number of open issues,4113.0
https://github.com/saltstack/salt,Is a fork,0.0
https://github.com/saltstack/salt,Has wiki,1.0
https://github.com/saltstack/salt,Number of watchers,7210.0
https://github.com/saltstack/salt,Has issues,1.0
https://github.com/saltstack/salt,Size of repo,156686.0
https://github.com/saltstack/salt,Active time in days,2142.0
https://github.com/saltstack/salt,Has downloads,1.0
https://github.com/fabric/fabric,Number of open issues,320.0
https://github.com/fabric/fabric,Is a fork,0.0
https://github.com/fabric/fabric,Has wiki,0.0
https://github.com/fabric/fabric,Number of watchers,8039.0
https://github.com/fabric/fabric,Has issues,1.0
https://github.com/fabric/fabric,Active time in days,2802.0
https://github.com/fabric/fabric,Size of repo,17518.0
https://github.com/fabric/fabric,Has downloads,0.0
https://github.com/capistrano/capistrano,Number of open issues,60.0
https://github.com/capistrano/capistrano,Is a fork,0.0
https://github.com/capistrano/capistrano,Has wiki,0.0
https://github.com/capistrano/capistrano,Number of watchers,9097.0
https://github.com/capistrano/capistrano,Has issues,1.0
https://github.com/capistrano/capistrano,Size of repo,3937.0
https://github.com/capistrano/capistrano,Active time in days,2865.0
https://github.com/capistrano/capistrano,Has downloads,0.0
https://github.com/etsy/statsd,Number of open issues,57.0
https://github.com/etsy/statsd,Is a fork,0.0
https://github.com/etsy/statsd,Has wiki,1.0
https://github.com/etsy/statsd,Number of watchers,10758.0
https://github.com/etsy/statsd,Has issues,1.0
https://github.com/etsy/statsd,Size of repo,2101.0
https://github.com/etsy/statsd,Active time in days,2181.0
https://github.com/etsy/statsd,Has downloads,1.0
https://github.com/getsentry/sentry,Number of open issues,469.0
https://github.com/getsentry/sentry,Is a fork,0.0
https://github.com/getsentry/sentry,Has wiki,0.0
https://github.com/getsentry/sentry,Number of watchers,11295.0
https://github.com/getsentry/sentry,Has issues,1.0
https://github.com/getsentry/sentry,Size of repo,62414.0
https://github.com/getsentry/sentry,Has downloads,1.0
https://github.com/getsentry/sentry,Active time in days,2316.0
https://github.com/grafana/grafana,Number of open issues,842.0
https://github.com/grafana/grafana,Is a fork,0.0
https://github.com/grafana/grafana,Has wiki,1.0
https://github.com/grafana/grafana,Has issues,1.0
https://github.com/grafana/grafana,Number of watchers,13726.0
https://github.com/grafana/grafana,Has downloads,1.0
https://github.com/grafana/grafana,Active time in days,1118.0
https://github.com/grafana/grafana,Size of repo,104284.0
https://github.com/mitchellh/vagrant,Number of open issues,388.0
https://github.com/mitchellh/vagrant,Is a fork,0.0
https://github.com/mitchellh/vagrant,Has wiki,1.0
https://github.com/mitchellh/vagrant,Has issues,1.0
https://github.com/mitchellh/vagrant,Number of watchers,13779.0
https://github.com/mitchellh/vagrant,Has downloads,1.0
https://github.com/mitchellh/vagrant,Active time in days,2537.0
https://github.com/mitchellh/vagrant,Size of repo,17953.0
https://github.com/firehol/netdata,Number of open issues,176.0
https://github.com/firehol/netdata,Is a fork,0.0
https://github.com/firehol/netdata,Has wiki,1.0
https://github.com/firehol/netdata,Number of watchers,17422.0
https://github.com/firehol/netdata,Has issues,1.0
https://github.com/firehol/netdata,Size of repo,9271.0
https://github.com/firehol/netdata,Active time in days,1294.0
https://github.com/firehol/netdata,Has downloads,1.0
https://github.com/kubernetes/kubernetes,Number of open issues,5448.0
https://github.com/kubernetes/kubernetes,Is a fork,0.0
https://github.com/kubernetes/kubernetes,Has wiki,1.0
https://github.com/kubernetes/kubernetes,Has issues,1.0
https://github.com/kubernetes/kubernetes,Number of watchers,19629.0
https://github.com/kubernetes/kubernetes,Active time in days,940.0
https://github.com/kubernetes/kubernetes,Size of repo,482706.0
https://github.com/kubernetes/kubernetes,Has downloads,1.0
https://github.com/ansible/ansible,Number of open issues,2115.0
https://github.com/ansible/ansible,Is a fork,0.0
https://github.com/ansible/ansible,Has wiki,0.0
https://github.com/ansible/ansible,Number of watchers,20513.0
https://github.com/ansible/ansible,Has issues,1.0
https://github.com/ansible/ansible,Size of repo,62343.0
https://github.com/ansible/ansible,Active time in days,1763.0
https://github.com/ansible/ansible,Has downloads,1.0
https://github.com/docker/docker,Number of open issues,2081.0
https://github.com/docker/docker,Is a fork,0.0
https://github.com/docker/docker,Has wiki,1.0
